id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
26634502,3,41.987790000000004,-87.66699,4,1.0,67.0,0.0,20.0,8.0,1,5,1,5,0,36,63,32,28.0,13.0,13.0,0.0,3.0,11.47
26634712,1386,41.88787,-87.63401999999998,2,1.0,175.0,300.0,89.0,30.0,2,1125,2,1125,20,340,15,4,375.0,104.0,119.0,2.0,12.0,3.5
26634970,1386,41.88795,-87.63398000000002,3,1.0,250.0,300.0,129.0,30.0,2,1125,2,1125,24,344,14,3,374.0,105.0,120.0,2.0,12.0,3.4
26635199,1386,41.88937,-87.63422,3,1.0,250.0,300.0,129.0,30.0,2,1125,2,1125,26,346,12,1,362.0,104.0,111.0,4.0,11.0,1.43
26635454,1386,41.88981,-87.63473,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,22,41,14,3,357.0,103.0,109.0,4.0,10.0,2.29
26635915,1386,41.88794,-87.63275,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,30,350,8,5,382.0,108.0,130.0,2.0,12.0,3.61
26638174,1,41.948570000000004,-87.70324000000002,2,1.0,65.0,0.0,15.0,0.0,1,90,1,1125,29,176,63,34,18.0,13.0,2.0,1.0,,
26638729,2,41.93911,-87.68146,9,1.5,79.0,250.0,109.0,25.0,4,1125,4,1125,29,352,43,26,28.0,21.0,7.0,1.0,2.0,16.8
26639751,9,41.88092,-87.64285,3,1.0,139.0,150.0,39.0,39.0,1,180,25,1125,0,75,163,87,229.0,56.0,67.0,1.0,9.0,10.23
26656464,1,41.915459999999996,-87.70004,4,1.0,175.0,100.0,105.0,0.0,3,124,15,124,0,23,67,44,46.0,16.0,10.0,0.0,1.0,11.54
26664694,2,41.92241,-87.71514,6,2.0,52.0,0.0,50.0,20.0,1,1125,1,1125,22,126,61,23,56.0,21.0,11.0,0.0,1.0,17.12
26685264,1386,41.8892,-87.63396999999998,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,30,86,2,0,363.0,105.0,115.0,4.0,11.0,0.04
26685761,1386,41.89555,-87.63008,3,1.0,175.0,500.0,89.0,30.0,2,1125,2,1125,30,365,10,3,297.0,101.0,108.0,4.0,4.0,3.29
26686342,1386,41.90092,-87.62115,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,30,191,11,2,143.0,45.0,69.0,3.0,2.0,12.31
26686695,1386,41.90083,-87.62168,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,29,180,0,0,153.0,46.0,70.0,3.0,2.0,11.69
26686864,1386,41.89921,-87.62182,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,27,185,34,16,199.0,62.0,82.0,3.0,3.0,9.42
26687078,1386,41.900529999999996,-87.62054,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,30,191,0,0,154.0,47.0,70.0,3.0,3.0,12.81
26687249,1386,41.899409999999996,-87.6205,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,30,183,17,3,185.0,54.0,78.0,3.0,3.0,10.8
26687599,1386,41.90092,-87.6218,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,25,177,40,19,146.0,45.0,72.0,3.0,2.0,11.67
26687776,1386,41.90039,-87.62175,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,30,186,1,1,167.0,48.0,74.0,3.0,3.0,10.76
26687939,1386,41.88816,-87.63415,3,1.0,250.0,300.0,129.0,30.0,2,1125,2,1125,30,350,4,1,376.0,104.0,118.0,2.0,12.0,2.93
26691094,0,41.94028,-87.64548,2,1.0,40.0,0.0,15.0,0.0,3,25,3,25,23,83,0,0,116.0,72.0,30.0,0.0,4.0,11.97
26700761,2,41.90039,-87.68131,6,1.0,163.0,0.0,75.0,20.0,3,1125,3,1125,29,341,22,11,91.0,36.0,27.0,0.0,0.0,16.6
26705201,4,41.90927,-87.63263,14,1.5,195.0,1000.0,200.0,75.0,2,1125,2,1125,26,119,49,46,70.0,35.0,19.0,0.0,2.0,7.96
26707623,1386,41.88982,-87.63407,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,30,44,14,13,361.0,104.0,115.0,4.0,10.0,1.69
26707687,1386,41.88843,-87.63439,2,1.0,145.0,300.0,89.0,30.0,2,1125,2,1125,27,347,5,3,371.0,105.0,116.0,4.0,12.0,2.78
26708037,1386,41.88775,-87.63254,6,2.0,550.0,500.0,159.0,40.0,2,1125,2,1125,30,108,3,2,378.0,107.0,130.0,2.0,13.0,3.1
26709859,1386,41.898999999999994,-87.62134,4,2.0,250.0,300.0,129.0,30.0,2,1125,2,1125,23,174,2,1,197.0,61.0,84.0,3.0,3.0,11.68
26710899,1386,41.88902,-87.63249,3,1.0,250.0,300.0,129.0,30.0,2,1125,2,1125,6,326,2,2,377.0,108.0,124.0,4.0,11.0,2.88
26713916,8,41.91173,-87.63866,10,2.5,199.0,500.0,100.0,0.0,1,1124,2,1124,22,302,107,57,88.0,39.0,17.0,0.0,3.0,1.87
26715790,2,41.968270000000004,-87.65301,2,1.0,50.0,0.0,0.0,0.0,1,30,1,1125,0,0,59,39,38.0,10.0,10.0,0.0,3.0,8.96
26717160,1,41.95389,-87.64974000000002,2,1.0,86.0,0.0,0.0,0.0,5,1125,5,1125,0,0,15,5,36.0,37.0,12.0,0.0,2.0,8.76
26717543,769,41.90379,-87.67896,6,2.0,156.0,400.0,175.0,5.0,4,1125,4,365,18,68,17,11,149.0,47.0,39.0,0.0,2.0,11.09
26717956,769,41.90445,-87.67734,6,2.0,156.0,400.0,175.0,5.0,4,1125,4,365,5,55,13,8,149.0,46.0,37.0,0.0,2.0,10.73
26736686,1,41.79513,-87.58952,2,1.0,45.0,0.0,20.0,15.0,5,1125,5,1125,30,55,7,3,40.0,8.0,13.0,4.0,0.0,34.68
26737041,1,41.90505,-87.69478000000002,2,1.0,44.0,250.0,30.0,20.0,2,10,2,10,0,45,22,22,27.0,12.0,8.0,0.0,0.0,22.86
26738161,1,41.94959,-87.66745999999998,9,3.5,450.0,500.0,200.0,50.0,4,1125,4,1125,1,168,0,0,37.0,40.0,16.0,0.0,4.0,10.37
26742098,1,41.80703,-87.61178000000002,5,1.5,99.0,0.0,75.0,15.0,3,1125,3,1125,30,352,36,15,3.0,1.0,2.0,0.0,2.0,11.48
26753013,2,41.93947,-87.65907,2,1.0,175.0,0.0,30.0,0.0,2,7,2,7,0,0,0,0,101.0,78.0,30.0,0.0,6.0,7.06
26755973,1,41.96707,-87.65728,2,1.0,60.0,0.0,10.0,20.0,1,1125,1,1125,8,68,32,20,45.0,17.0,14.0,0.0,3.0,3.5
26756448,2,41.918009999999995,-87.71486999999998,6,1.0,106.0,250.0,69.0,0.0,2,31,2,1125,1,327,78,46,39.0,14.0,6.0,0.0,0.0,22.1
26769334,2,41.9161,-87.69684000000002,2,1.0,100.0,0.0,0.0,0.0,1,1125,1,1125,0,0,15,8,67.0,27.0,14.0,0.0,2.0,10.47
26776616,1,41.85235,-87.63703000000002,1,1.0,37.0,0.0,5.0,35.0,1,1125,1,1125,0,122,45,27,38.0,10.0,10.0,0.0,3.0,13.6
26776933,5,41.92027,-87.7784,2,1.0,75.0,100.0,50.0,50.0,2,30,2,30,30,365,6,2,2.0,0.0,0.0,0.0,,
26780835,5,41.88567000000001,-87.6186,4,1.0,400.0,0.0,45.0,0.0,2,1124,2,1124,30,90,9,6,206.0,64.0,88.0,2.0,10.0,13.19
26783351,1,41.95856,-87.72986,10,2.5,267.0,0.0,150.0,10.0,1,1125,3,1125,29,354,15,9,8.0,9.0,5.0,0.0,1.0,9.25
26784095,4,41.9295,-87.64359,8,1.0,60.0,100.0,15.0,35.0,1,20,1,20,30,365,26,10,96.0,47.0,34.0,2.0,3.0,14.17
26786378,6,41.88542,-87.70855999999998,2,1.0,45.0,0.0,15.0,10.0,2,1125,2,1125,30,90,20,8,2.0,2.0,1.0,0.0,3.0,4.14
26787183,1,41.813959999999994,-87.61685,8,2.0,175.0,0.0,150.0,25.0,2,1125,2,1125,29,179,1,1,1.0,2.0,4.0,0.0,3.0,5.5
26795754,1,41.91825,-87.64751,4,2.5,250.0,0.0,50.0,50.0,2,1125,2,1125,28,359,8,3,97.0,34.0,21.0,2.0,4.0,6.64
26797759,1,41.929520000000004,-87.69369,8,2.0,250.0,500.0,80.0,30.0,2,25,2,25,0,0,33,25,59.0,32.0,13.0,0.0,1.0,13.22
26804834,5,41.83139,-87.61952,8,2.0,250.0,0.0,125.0,0.0,2,60,2,60,30,358,22,12,3.0,1.0,3.0,1.0,2.0,13.98
26813241,1,41.99674,-87.66304000000002,2,1.0,150.0,200.0,88.0,20.0,2,1125,2,1125,17,146,34,15,29.0,12.0,18.0,0.0,3.0,7.59
26815108,1,41.84737,-87.61934000000002,7,3.0,200.0,0.0,0.0,200.0,3,1125,3,1125,26,266,49,31,4.0,8.0,4.0,0.0,2.0,19.46
26817672,2,41.83895,-87.65013,3,1.0,80.0,600.0,50.0,10.0,1,1125,1,1125,0,0,41,21,9.0,5.0,3.0,0.0,1.0,14.97
26832093,8,41.754670000000004,-87.64787,5,1.0,150.0,0.0,75.0,25.0,1,1125,1,1125,30,365,0,0,2.0,0.0,0.0,0.0,0.0,30.5
26835671,7,41.94617,-87.65585,6,1.0,68.0,250.0,79.0,25.0,4,1125,4,1125,30,258,95,53,100.0,71.0,29.0,0.0,4.0,4.95
26843049,22,41.85035,-87.67938000000002,4,1.0,72.0,0.0,0.0,9.0,31,185,31,185,26,283,7,5,13.0,3.0,5.0,0.0,3.0,8.16
26845537,8,41.85885,-87.69436,1,1.0,35.0,0.0,0.0,0.0,1,1125,1,1125,30,362,14,13,6.0,2.0,2.0,0.0,3.0,8.77
26846992,7,41.99222,-87.65871,2,1.0,30.0,200.0,40.0,10.0,15,1125,15,1125,30,270,8,2,23.0,10.0,16.0,0.0,4.0,2.42
26850565,1,41.92066,-87.63593,4,1.0,125.0,0.0,50.0,25.0,2,1125,2,1125,4,9,10,6,40.0,21.0,18.0,0.0,0.0,16.08
26860512,4,41.9094,-87.67506999999998,16,2.0,510.0,1500.0,325.0,25.0,120,360,120,1125,30,131,1,0,133.0,39.0,35.0,0.0,3.0,4.72
26866986,81,41.89862,-87.62138,2,1.0,96.0,0.0,80.0,0.0,30,1125,30,1125,30,360,6,5,212.0,69.0,85.0,3.0,3.0,8.85
26872398,769,41.85993,-87.62738,2,1.0,107.0,400.0,108.0,5.0,4,1125,4,365,27,66,17,7,43.0,19.0,16.0,0.0,3.0,14.08
26872984,769,41.85992,-87.62578,4,2.0,110.0,400.0,145.0,5.0,4,1125,4,365,14,57,32,19,43.0,19.0,16.0,0.0,3.0,12.46
26873428,769,41.85982,-87.62758000000002,2,1.0,107.0,400.0,108.0,5.0,4,1125,4,365,18,54,27,16,43.0,19.0,16.0,0.0,3.0,14.22
26876285,1,41.855579999999996,-87.62526,1,1.0,100.0,100.0,0.0,0.0,3,7,3,7,0,0,19,14,38.0,16.0,12.0,0.0,2.0,5.84
26877934,13,41.9843,-87.67182,3,1.0,55.0,0.0,25.0,0.0,1,1125,1,1125,22,351,10,7,30.0,14.0,14.0,0.0,0.0,13.95
26883006,2,41.84468,-87.65538000000002,10,2.0,143.0,200.0,100.0,30.0,1,28,5,1125,30,321,51,32,5.0,7.0,5.0,0.0,2.0,12.36
26892171,2,41.97312,-87.81732,8,4.0,250.0,500.0,150.0,30.0,7,1125,7,1125,30,365,2,0,5.0,0.0,2.0,0.0,0.0,22.09
26896517,1,41.88132,-87.64325,2,1.0,65.0,0.0,15.0,10.0,2,3,2,3,0,0,6,0,233.0,58.0,65.0,1.0,9.0,9.69
26897256,1,41.96285,-87.65205,4,2.0,194.0,500.0,130.0,0.0,30,1125,30,1125,29,42,4,2,14.0,12.0,10.0,0.0,3.0,7.71
26897622,1,41.97226,-87.65630999999998,2,1.0,120.0,0.0,0.0,0.0,1,10,3,1125,30,263,40,23,50.0,14.0,15.0,0.0,4.0,3.62
26898273,8,41.84888,-87.70102,4,1.0,55.0,0.0,25.0,0.0,1,1125,2,1125,26,100,107,69,6.0,1.0,1.0,0.0,2.0,12.16
26901459,1,41.9412,-87.71594,6,1.0,62.0,500.0,45.0,15.0,1,14,3,1125,3,135,89,58,26.0,23.0,4.0,0.0,2.0,6.29
26903277,3,41.84129,-87.65834,6,1.0,180.0,0.0,0.0,30.0,2,1125,2,1125,30,88,58,32,3.0,6.0,2.0,0.0,2.0,12.38
26914772,2,41.93569,-87.71896,5,1.0,100.0,0.0,90.0,10.0,2,28,2,28,22,172,53,23,35.0,22.0,7.0,0.0,2.0,10.51
26917536,1,41.96632,-87.70966999999996,4,1.0,150.0,0.0,50.0,20.0,2,1125,2,1125,0,0,15,10,8.0,7.0,6.0,0.0,3.0,0.11
26923044,2,41.92624,-87.71551,7,1.0,149.0,100.0,75.0,20.0,1,365,1,1125,0,0,77,38,69.0,23.0,12.0,0.0,1.0,11.9
26925109,1,41.84987,-87.70085,6,1.0,65.0,100.0,60.0,30.0,2,30,2,30,0,74,24,8,6.0,1.0,1.0,0.0,2.0,10.84
26926629,2,41.85282,-87.67942,2,1.0,75.0,0.0,15.0,0.0,1,1125,1,1125,28,178,40,23,13.0,3.0,5.0,0.0,3.0,4.5
26927140,2,41.85474,-87.67747,5,2.0,150.0,500.0,75.0,50.0,2,1125,2,1125,22,310,26,10,16.0,4.0,5.0,0.0,3.0,3.02
26928011,2,41.85165,-87.68055,2,1.0,75.0,0.0,15.0,0.0,1,1125,1,1125,29,355,36,26,12.0,3.0,4.0,0.0,3.0,7.49
26940306,1,41.85546,-87.65881,2,1.0,95.0,0.0,15.0,0.0,2,1125,2,1125,25,166,88,47,26.0,8.0,12.0,0.0,2.0,13.5
26941851,1,41.958999999999996,-87.67305,4,1.0,75.0,0.0,10.0,10.0,1,10,1,10,0,0,15,4,41.0,30.0,16.0,0.0,3.0,5.63
26948059,2,41.856,-87.67594,2,1.0,90.0,400.0,25.0,50.0,1,15,1,1125,24,331,8,5,18.0,4.0,5.0,0.0,3.0,2.91
26959321,2,41.93002,-87.64115,8,2.5,249.0,1000.0,200.0,0.0,21,1125,21,1125,2,199,1,0,81.0,41.0,28.0,1.0,3.0,17.2
26961124,47,41.90183,-87.6315,12,4.0,499.0,400.0,225.0,20.0,1,365,4,365,7,7,72,34,179.0,54.0,70.0,3.0,3.0,2.83
26961273,3,41.7663,-87.56846999999998,4,2.0,46.0,0.0,50.0,5.0,33,200,33,1125,30,180,22,5,11.0,2.0,2.0,0.0,,
26973688,7,41.86782,-87.65619000000002,2,1.5,10.0,0.0,0.0,0.0,1,14,1,14,8,8,87,51,34.0,8.0,11.0,1.0,2.0,13.9
26975495,7,41.87708,-87.64078,2,1.5,10.0,0.0,0.0,0.0,1,14,1,14,8,8,105,46,185.0,42.0,71.0,1.0,12.0,2.0
26976016,7,41.87977,-87.64188,2,1.5,10.0,0.0,0.0,0.0,1,14,1,14,8,8,121,58,221.0,47.0,64.0,0.0,9.0,7.44
26978242,2,41.82504,-87.64106,1,1.0,50.0,0.0,35.0,30.0,5,365,5,1125,30,365,12,8,4.0,7.0,2.0,0.0,1.0,21.16
26987096,769,41.94143,-87.65243000000002,6,2.0,116.0,400.0,167.0,5.0,7,1125,7,365,22,73,16,10,140.0,88.0,37.0,0.0,5.0,2.48
26987696,769,41.940709999999996,-87.65098,4,1.0,111.0,400.0,139.0,5.0,7,1125,7,7,10,19,18,13,123.0,81.0,33.0,0.0,4.0,3.52
26988280,769,41.940670000000004,-87.65199,6,2.0,116.0,400.0,167.0,5.0,7,1125,7,365,22,73,4,3,133.0,86.0,34.0,0.0,5.0,2.15
26988959,769,41.94104,-87.65158000000002,6,2.0,122.0,400.0,167.0,5.0,7,1125,7,365,17,68,23,11,127.0,83.0,33.0,0.0,5.0,4.63
26991799,3,41.972409999999996,-87.77219000000002,5,1.0,61.0,500.0,55.0,10.0,1,90,1,1125,6,66,120,59,,,,,1.0,14.39
26997140,2,41.85922,-87.65425,2,1.0,80.0,0.0,40.0,15.0,1,90,1,90,0,0,56,30,35.0,11.0,10.0,0.0,0.0,18.04
27014287,8,41.75529,-87.64703,3,1.0,60.0,0.0,20.0,20.0,1,1125,1,1125,30,365,13,7,2.0,0.0,0.0,0.0,0.0,30.7
27016482,1,41.892109999999995,-87.66566999999998,2,1.0,85.0,0.0,20.0,0.0,2,1125,2,1125,1,12,21,6,69.0,24.0,13.0,0.0,2.0,13.32
27019830,769,41.9415,-87.65165999999998,4,1.0,103.0,400.0,139.0,5.0,7,1125,7,7,22,69,12,6,127.0,84.0,33.0,0.0,5.0,4.06
27021642,769,41.940979999999996,-87.65233,6,2.0,121.0,400.0,167.0,5.0,7,1125,7,365,19,70,35,21,138.0,87.0,37.0,0.0,5.0,2.67
27031481,6,41.88459,-87.7092,2,1.0,50.0,0.0,20.0,15.0,2,120,2,120,0,79,14,1,2.0,2.0,1.0,0.0,2.0,3.0
27034898,1,41.815329999999996,-87.61081999999998,2,1.0,45.0,100.0,40.0,25.0,2,1125,2,1125,30,90,45,28,2.0,2.0,4.0,0.0,3.0,10.59
27056704,2,41.894659999999995,-87.66391,3,1.0,89.0,0.0,70.0,0.0,2,100,2,1125,0,291,44,44,82.0,30.0,20.0,0.0,2.0,10.86
27057811,6,41.88596,-87.7094,2,1.0,40.0,0.0,15.0,10.0,2,90,2,90,0,0,15,6,2.0,2.0,1.0,0.0,2.0,6.06
27058146,2,41.98469,-87.73024000000002,5,1.0,98.0,300.0,50.0,30.0,1,1125,1,1125,3,88,60,51,0.0,1.0,1.0,1.0,0.0,41.88
27062229,3,41.93994,-87.65778,8,1.0,200.0,100.0,89.0,0.0,1,1125,1,1125,21,221,34,19,112.0,79.0,31.0,0.0,5.0,5.51
27089827,7,41.88005,-87.64229,3,1.5,10.0,0.0,0.0,0.0,1,14,1,14,8,8,116,50,228.0,48.0,63.0,1.0,9.0,7.54
27100328,1,41.83453,-87.61769,4,1.0,90.0,0.0,25.0,25.0,1,1125,1,1125,29,175,56,32,3.0,1.0,3.0,1.0,1.0,11.82
27101218,2,41.89429000000001,-87.62767,4,1.0,110.0,500.0,100.0,0.0,30,300,30,300,13,348,9,7,322.0,103.0,113.0,5.0,6.0,3.76
27106400,2,41.9016,-87.66401,2,1.0,105.0,0.0,10.0,0.0,1,30,1,30,26,84,200,127,90.0,28.0,26.0,0.0,2.0,4.65
27109169,3,41.89163,-87.67466999999998,2,0.5,85.0,0.0,25.0,25.0,1,1125,1,1125,0,139,3,1,54.0,29.0,12.0,0.0,1.0,16.43
27109303,7,41.87994000000001,-87.64157,2,1.5,10.0,0.0,0.0,0.0,1,14,1,14,8,8,134,58,227.0,48.0,68.0,1.0,9.0,6.54
27111461,4,41.96575,-87.68148000000002,2,1.0,90.0,0.0,12.0,0.0,1,3,1,3,22,82,7,4,53.0,15.0,17.0,0.0,3.0,4.97
27129240,1,41.90404,-87.63365999999998,2,1.0,97.0,0.0,40.0,0.0,2,7,2,7,0,0,29,0,128.0,42.0,44.0,2.0,3.0,2.22
27130224,58,41.79909,-87.58559,3,1.0,21.0,200.0,60.0,34.0,1,1125,7,1125,24,120,62,35,37.0,6.0,6.0,2.0,0.0,43.9
27130315,58,41.799640000000004,-87.58548,3,1.0,22.0,200.0,60.0,34.0,1,1125,7,1125,23,119,60,38,37.0,6.0,6.0,2.0,0.0,44.63
27130424,58,41.79902,-87.58396,3,1.0,22.0,200.0,60.0,34.0,1,1125,7,1125,0,65,66,32,33.0,5.0,5.0,2.0,0.0,45.23
27131606,3,41.88663,-87.6493,2,1.0,159.0,200.0,35.0,0.0,2,120,2,120,28,143,82,53,187.0,49.0,42.0,0.0,3.0,3.96
27133454,2,41.88179,-87.6811,2,1.0,100.0,0.0,25.0,0.0,1,364,2,1125,30,172,43,43,11.0,6.0,5.0,0.0,2.0,16.15
27134894,2,41.98857,-87.6568,4,1.0,85.0,1000.0,75.0,15.0,2,61,2,1125,30,348,35,20,19.0,11.0,11.0,0.0,3.0,4.37
27136878,2,41.90142,-87.66277,6,2.0,149.0,0.0,50.0,0.0,2,21,3,21,29,79,132,60,73.0,26.0,21.0,0.0,2.0,6.87
27162130,47,41.93109000000001,-87.65446,8,1.0,99.0,300.0,110.0,20.0,1,365,11,365,22,22,55,37,107.0,62.0,35.0,2.0,4.0,3.4
27165023,44,41.97016,-87.66029,3,1.0,100.0,0.0,50.0,20.0,1,1125,7,150,4,117,59,38,55.0,18.0,17.0,0.0,4.0,3.37
27166317,15,41.90676,-87.63495999999998,2,1.0,98.0,0.0,35.0,20.0,1,1125,1,1125,22,89,97,58,90.0,34.0,31.0,0.0,2.0,7.17
27168613,3,41.81494,-87.63263,4,1.0,59.0,300.0,25.0,10.0,1,32,1,32,7,311,69,34,3.0,2.0,2.0,0.0,2.0,7.19
27169700,0,41.922470000000004,-87.71531999999998,6,1.0,97.0,0.0,0.0,0.0,2,1125,2,1125,15,247,0,0,56.0,21.0,10.0,0.0,1.0,17.11
27187793,2,41.86805,-87.62699,4,1.0,230.0,500.0,75.0,25.0,2,1125,4,1125,26,161,69,30,42.0,19.0,19.0,2.0,5.0,1.21
27193543,2,41.93417,-87.70837,3,1.0,125.0,0.0,35.0,75.0,2,60,2,60,0,0,49,21,64.0,31.0,11.0,0.0,2.0,6.38
27197594,2,41.79851,-87.67549,3,1.0,80.0,0.0,0.0,0.0,1,1125,1,1125,27,87,13,9,0.0,0.0,1.0,0.0,1.0,21.48
27201539,6,41.90338,-87.62923,2,1.0,100.0,200.0,60.0,50.0,5,1125,5,1125,30,111,26,23,137.0,43.0,54.0,3.0,3.0,3.03
27217611,1,41.9175,-87.64085,2,1.0,150.0,0.0,50.0,0.0,1,3,1,3,27,87,15,6,91.0,41.0,22.0,1.0,4.0,10.99
27223908,2,41.8947,-87.66168,2,1.0,75.0,0.0,50.0,25.0,1,1125,1,1125,6,6,94,54,78.0,30.0,18.0,0.0,2.0,8.31
27226695,4,41.95673,-87.69026,16,4.5,500.0,2500.0,195.0,50.0,2,1125,2,1125,29,338,10,8,30.0,14.0,11.0,0.0,0.0,15.63
27228203,22,41.84907000000001,-87.68055,6,1.0,71.0,0.0,0.0,8.0,31,185,31,185,0,327,4,2,11.0,3.0,4.0,0.0,3.0,11.07
27230037,16,41.84908,-87.68162,4,1.0,180.0,200.0,60.0,0.0,2,1125,2,1125,8,213,53,29,12.0,3.0,3.0,0.0,2.0,12.21
27230321,1,41.93012,-87.65956,14,2.0,300.0,0.0,100.0,20.0,2,1125,3,1125,30,160,45,22,79.0,49.0,24.0,2.0,3.0,9.72
27236816,3,41.8724,-87.68597,1,1.0,38.0,100.0,0.0,0.0,7,150,7,35,22,32,2,2,7.0,2.0,2.0,0.0,1.0,6.25
27247279,3,41.97136,-87.7714,4,1.0,60.0,500.0,55.0,10.0,1,90,1,1125,29,87,79,46,17.0,8.0,3.0,0.0,1.0,13.71
27251335,1,41.85709,-87.67092,4,1.0,112.0,500.0,49.0,75.0,2,1125,2,1125,20,78,99,63,16.0,5.0,9.0,0.0,2.0,3.77
27260615,1,41.78325,-87.60367,2,1.0,47.0,100.0,100.0,10.0,32,93,32,93,0,80,0,0,8.0,1.0,9.0,4.0,2.0,6.19
27264058,2,41.967420000000004,-87.66938,6,1.0,115.0,0.0,75.0,0.0,2,1125,2,1125,29,194,58,36,55.0,17.0,14.0,0.0,5.0,10.67
27265875,4,41.829190000000004,-87.62255,6,2.0,120.0,0.0,110.0,20.0,1,1125,1,1125,30,317,73,44,5.0,4.0,5.0,1.0,3.0,11.24
27279571,1,41.838359999999994,-87.71042,4,1.0,65.0,0.0,40.0,5.0,3,1125,3,1125,0,239,21,14,6.0,2.0,0.0,0.0,0.0,25.71
27280746,1,41.90884000000001,-87.67184,4,1.0,130.0,0.0,35.0,0.0,1,1125,3,1125,30,90,36,36,124.0,34.0,35.0,0.0,2.0,7.54
27282179,1,41.9338,-87.65706999999998,4,1.0,110.0,0.0,25.0,50.0,2,1125,2,1125,0,5,132,70,101.0,55.0,31.0,0.0,4.0,5.64
27282218,1,41.87225,-87.68655,2,1.0,80.0,0.0,20.0,0.0,1,5,1,1125,30,150,18,11,6.0,1.0,2.0,0.0,1.0,7.34
27283107,2,41.82691,-87.62376,2,2.0,39.0,0.0,0.0,0.0,30,1125,30,1125,30,365,0,0,3.0,4.0,5.0,1.0,3.0,8.63
27286183,2,41.828379999999996,-87.61997,6,1.0,85.0,100.0,10.0,20.0,3,151,3,1125,0,0,28,5,3.0,1.0,3.0,1.0,3.0,11.49
27290633,7,41.99266,-87.65813,1,1.5,25.0,200.0,35.0,8.0,20,1125,20,1125,23,239,7,2,21.0,8.0,17.0,0.0,4.0,3.07
27307401,1,41.899029999999996,-87.65848000000004,6,3.0,400.0,0.0,150.0,50.0,3,14,3,14,30,90,5,2,55.0,20.0,19.0,0.0,3.0,6.31
27308270,3,41.9149,-87.6419,4,1.0,225.0,500.0,100.0,0.0,2,1125,90,1125,1,31,40,26,95.0,41.0,25.0,0.0,3.0,8.9
27309503,1,41.95443,-87.64663,1,1.0,153.0,0.0,0.0,0.0,3,28,3,28,0,0,1,0,28.0,27.0,12.0,0.0,2.0,13.79
27310680,2,41.82756,-87.62176,1,2.0,29.0,0.0,0.0,0.0,30,1125,30,1125,30,365,0,0,5.0,2.0,4.0,1.0,3.0,8.79
27312267,1,41.89929,-87.67869,7,2.0,239.0,299.0,150.0,0.0,2,1125,3,1125,30,362,14,8,104.0,37.0,29.0,0.0,1.0,16.98
27329161,2,41.977959999999996,-87.71035,2,1.0,35.0,0.0,0.0,10.0,1,1125,1,1125,8,29,61,42,5.0,1.0,4.0,1.0,0.0,16.51
27333611,2,41.8694,-87.68778,6,2.0,108.0,500.0,79.0,25.0,3,1125,3,1125,0,3,36,15,4.0,2.0,2.0,0.0,1.0,11.85
27337953,1,41.892540000000004,-87.63449,8,2.0,399.0,100.0,25.0,50.0,1,30,1,30,27,306,38,17,335.0,100.0,101.0,4.0,7.0,5.41
27338564,6,41.99617,-87.6683,1,1.0,40.0,0.0,25.0,0.0,2,7,2,7,0,0,22,11,28.0,12.0,16.0,0.0,3.0,11.9
27352401,6,41.99617,-87.6683,1,1.0,35.0,0.0,25.0,0.0,2,7,2,7,0,0,17,10,28.0,12.0,16.0,0.0,3.0,11.9
27359639,4,41.91924,-87.6525,8,1.0,150.0,0.0,65.0,35.0,1,1125,1,1125,29,175,165,85,94.0,34.0,22.0,2.0,3.0,2.93
27361825,1,41.903529999999996,-87.62953,4,1.0,200.0,0.0,0.0,0.0,12,60,12,60,29,89,0,0,136.0,44.0,53.0,3.0,3.0,2.68
27361959,4,41.82516,-87.604,2,1.0,48.0,100.0,50.0,10.0,14,365,14,365,0,118,0,0,0.0,1.0,2.0,0.0,0.0,23.13
27367784,44,41.971470000000004,-87.66006999999998,2,1.0,100.0,0.0,50.0,0.0,1,150,4,150,0,325,81,42,58.0,20.0,19.0,0.0,4.0,4.16
27367983,44,41.970929999999996,-87.66205,2,1.0,100.0,0.0,50.0,0.0,1,150,7,150,0,327,98,61,62.0,20.0,18.0,0.0,4.0,15.46
27368082,44,41.97144,-87.65982,2,1.0,100.0,0.0,50.0,0.0,1,150,7,150,0,325,105,67,57.0,20.0,19.0,0.0,4.0,3.92
27368401,44,41.970620000000004,-87.66149,2,1.0,100.0,0.0,50.0,0.0,1,150,7,150,0,326,101,56,58.0,18.0,18.0,0.0,4.0,5.37
