id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
3907071,5,41.7961,-87.5929,2,1.0,37.0,200.0,50.0,7.0,2,999,2,999,29,364,69,20,40.0,8.0,14.0,5.0,0,84.67
3912360,2,41.9915,-87.65704000000002,2,1.0,111.0,200.0,75.0,0.0,2,1125,2,1125,19,354,61,29,19.0,7.0,13.0,0.0,3,4.27
3924599,6,41.81874000000001,-87.61439,1,1.0,115.0,500.0,80.0,0.0,2,26,2,26,30,365,6,2,1.0,2.0,2.0,0.0,2,7.67
3932775,1,41.97355,-87.66141999999998,2,1.0,80.0,0.0,0.0,0.0,2,1125,2,1125,0,0,25,0,62.0,19.0,20.0,0.0,4,3.31
3940061,1,41.883070000000004,-87.63396999999998,3,1.0,155.0,0.0,55.0,0.0,45,90,45,1125,30,108,15,1,293.0,83.0,100.0,5.0,17,0.69
3944822,1,41.91088,-87.67704,2,1.0,86.0,250.0,40.0,0.0,2,30,2,1125,30,323,321,47,136.0,40.0,36.0,0.0,3,1.71
3946324,3,41.94148,-87.79432,2,1.0,85.0,0.0,60.0,15.0,2,180,2,1125,30,270,22,4,0.0,2.0,0.0,0.0,0,72.39
3953322,3,41.913909999999994,-87.65063,6,2.5,90.0,500.0,109.0,25.0,4,1124,4,1125,25,336,147,20,65.0,23.0,11.0,0.0,3,4.95
3953841,2,42.0061,-87.66298,2,1.0,80.0,0.0,35.0,0.0,2,1125,2,1125,29,364,39,14,33.0,13.0,15.0,0.0,2,7.9
3953880,2,42.00493,-87.66471,2,1.0,80.0,0.0,35.0,25.0,3,1125,3,1125,22,357,27,11,33.0,12.0,15.0,0.0,2,6.94
3962072,1,41.88371,-87.68629,8,1.0,120.0,550.0,160.0,20.0,3,1125,3,1125,12,132,66,7,11.0,1.0,3.0,0.0,2,13.81
3970529,1,41.9197,-87.67985999999998,4,1.0,150.0,200.0,50.0,35.0,4,29,4,29,29,89,109,10,59.0,26.0,19.0,0.0,1,13.49
3979385,1,41.95717,-87.64828,4,1.0,125.0,0.0,45.0,50.0,2,1125,2,1125,30,320,222,32,16.0,18.0,10.0,0.0,2,11.14
3979425,1,41.901270000000004,-87.69165,4,2.5,200.0,0.0,15.0,0.0,3,1125,3,1125,0,0,3,0,38.0,21.0,13.0,0.0,0,92.76
3983057,5,41.7961,-87.5929,2,1.0,40.0,200.0,50.0,10.0,2,999,2,999,29,354,51,11,40.0,8.0,14.0,5.0,0,84.67
3984079,5,41.7961,-87.5929,10,1.0,150.0,1000.0,150.0,10.0,2,1125,2,1125,28,253,11,1,40.0,8.0,14.0,5.0,0,84.67
3984383,3,41.7898,-87.58961,2,1.5,94.0,0.0,15.0,20.0,1,7,1,7,0,0,47,1,19.0,4.0,10.0,7.0,0,94.56
4011519,5,41.7961,-87.5929,1,1.0,30.0,100.0,50.0,0.0,2,1125,2,1125,22,350,43,10,40.0,8.0,14.0,5.0,0,84.67
4032955,1,41.91842000000001,-87.67367,2,1.0,500.0,0.0,20.0,0.0,1,2,1,2,28,363,1,0,77.0,35.0,21.0,0.0,1,15.09
4051574,2,41.93869,-87.64426,2,1.0,125.0,0.0,0.0,0.0,1,1125,1,1125,0,0,21,0,112.0,66.0,27.0,0.0,4,10.44
4051584,2,41.94061,-87.64544000000002,4,2.0,125.0,500.0,0.0,0.0,3,1125,3,1125,0,0,32,2,117.0,72.0,30.0,0.0,4,8.48
4075630,3,41.904270000000004,-87.66726,5,1.0,125.0,250.0,75.0,15.0,30,1125,30,1125,18,319,306,40,130.0,37.0,36.0,0.0,3,1.16
4083903,1,41.80404,-87.60922,4,1.0,95.0,0.0,0.0,0.0,1,1125,2,1125,22,82,3,3,4.0,1.0,2.0,1.0,3,11.4
4092283,7,41.91752,-87.6358,8,2.0,174.0,0.0,55.0,15.0,1,1000,4,1125,22,210,426,57,53.0,28.0,16.0,0.0,1,12.83
4096995,4,41.96278,-87.67339,3,1.0,50.0,0.0,30.0,10.0,1,90,3,90,30,365,16,2,41.0,25.0,17.0,0.0,3,3.9
4097267,4,41.96682,-87.67786,4,1.0,100.0,0.0,25.0,10.0,3,30,4,30,30,365,7,0,55.0,19.0,16.0,0.0,3,1.82
4105283,1,41.99673,-87.6626,2,1.0,38.0,0.0,0.0,6.0,2,120,2,120,30,128,202,13,29.0,12.0,18.0,0.0,3,6.97
4150121,1,41.949659999999994,-87.64745,2,1.0,86.0,100.0,95.0,0.0,1,1125,1,1125,30,316,341,40,61.0,52.0,16.0,0.0,2,8.46
4156913,1,41.96705,-87.65772,2,1.0,73.0,200.0,35.0,25.0,1,1125,1,1125,29,357,72,27,45.0,17.0,14.0,0.0,3,3.09
4157196,2,41.97783,-87.80185999999998,9,1.0,169.0,0.0,65.0,15.0,2,29,2,1125,24,84,69,27,5.0,0.0,1.0,0.0,1,11.7
4173269,3,41.919940000000004,-87.64386999999998,2,1.0,125.0,300.0,50.0,0.0,2,1125,3,1125,8,76,281,55,93.0,41.0,31.0,2.0,2,11.93
4178970,3,41.93473,-87.65801,4,1.0,200.0,500.0,75.0,50.0,2,35,2,35,29,89,49,5,99.0,62.0,26.0,0.0,3,6.9
4183886,1,41.89581,-87.61683000000002,8,2.0,344.0,500.0,80.0,35.0,3,31,3,1125,27,253,128,14,166.0,50.0,81.0,3.0,2,12.7
4214683,1,41.95037,-87.71123,2,1.0,37.0,0.0,18.0,10.0,2,90,3,90,3,153,84,18,19.0,13.0,3.0,0.0,1,12.83
4225006,1,41.959559999999996,-87.68316999999998,3,1.0,130.0,0.0,50.0,20.0,2,8,2,8,30,356,76,5,50.0,26.0,24.0,0.0,5,10.57
4243309,2,41.94278,-87.64898000000002,2,1.0,69.0,0.0,10.0,10.0,1,1125,1,1125,29,350,262,94,107.0,71.0,25.0,0.0,3,7.9
4243905,1,41.927209999999995,-87.69733000000002,4,2.0,275.0,250.0,125.0,0.0,2,1125,2,1125,0,275,32,11,81.0,38.0,20.0,0.0,2,8.19
4257285,2,41.99638,-87.66284,1,1.0,60.0,250.0,0.0,0.0,2,1125,2,1125,30,350,56,9,28.0,12.0,18.0,0.0,3,6.95
4263439,1,41.905159999999995,-87.6291,2,1.0,109.0,300.0,60.0,0.0,1,32,1,1125,28,245,126,23,100.0,39.0,42.0,2.0,3,3.9
4264117,1,41.96739,-87.68366999999998,2,1.0,60.0,0.0,0.0,10.0,1,1125,1,1125,0,173,19,4,56.0,19.0,22.0,0.0,4,5.89
4267901,0,41.89066,-87.63554,2,1.0,135.0,0.0,0.0,0.0,1,1125,1,1125,0,0,176,0,338.0,107.0,105.0,4.0,10,4.18
4278432,1,41.96841,-87.6851,5,1.0,150.0,300.0,50.0,25.0,3,30,3,30,0,326,78,8,55.0,20.0,22.0,0.0,4,6.53
4278818,6,41.81954,-87.61594000000002,1,1.0,115.0,500.0,80.0,45.0,2,15,2,15,30,365,11,1,1.0,1.0,2.0,0.0,2,7.16
4288256,2,41.94245,-87.73234000000002,2,1.0,60.0,500.0,25.0,20.0,1,1125,1,1125,30,38,317,26,10.0,12.0,3.0,0.0,0,19.33
4301222,1,41.91486,-87.68576999999998,12,2.5,199.0,500.0,150.0,30.0,3,365,3,365,30,170,11,2,96.0,36.0,23.0,0.0,3,3.4
4302460,1,41.9197,-87.70636,5,1.0,90.0,0.0,0.0,25.0,1,1125,1,1125,0,0,18,0,71.0,29.0,17.0,0.0,1,11.62
4335812,6,41.81933,-87.61495,1,1.5,115.0,500.0,125.0,125.0,2,1125,2,1125,30,365,11,4,1.0,1.0,2.0,0.0,2,7.94
4359719,1,41.99574000000001,-87.76231999999996,2,1.0,40.0,0.0,80.0,0.0,1,1125,1,1125,17,228,40,17,4.0,1.0,2.0,0.0,0,85.11
4365466,16,42.016529999999996,-87.68788,2,2.0,17.0,100.0,12.0,10.0,1,1125,1,1125,21,171,95,6,10.0,7.0,1.0,0.0,0,25.86
4370895,1,41.90672,-87.62905,7,1.0,175.0,0.0,100.0,19.0,2,30,2,30,30,348,88,12,88.0,36.0,36.0,0.0,2,6.23
4394093,1,41.95581,-87.66922,2,1.0,75.0,0.0,30.0,0.0,3,1125,3,1125,28,246,30,12,30.0,30.0,13.0,0.0,4,8.57
4394224,2,41.849109999999996,-87.67924000000002,2,1.0,50.0,0.0,0.0,0.0,25,180,25,180,0,80,9,1,13.0,3.0,5.0,0.0,3,9.87
4395112,2,41.93853,-87.65562,10,2.0,149.0,0.0,195.0,50.0,2,1125,2,1125,30,171,123,37,132.0,84.0,36.0,0.0,5,4.25
4417718,2,41.96063,-87.70653,1,1.0,50.0,700.0,0.0,0.0,30,1125,30,1125,23,258,13,0,18.0,15.0,9.0,0.0,4,10.13
4457161,1,41.95945,-87.67749,6,1.0,239.0,0.0,105.0,50.0,2,1125,2,1125,28,206,53,1,53.0,32.0,21.0,0.0,4,5.13
4503103,0,41.85525,-87.63507,5,1.5,110.0,200.0,40.0,20.0,1,1125,1,1125,30,90,67,1,38.0,18.0,11.0,0.0,2,7.19
4503332,0,41.85586,-87.63569,6,2.0,125.0,200.0,35.0,20.0,1,1125,1,1125,24,81,86,19,48.0,16.0,10.0,0.0,2,9.61
4567558,1,41.95378,-87.73876,3,1.0,45.0,0.0,25.0,25.0,1,1125,1,1125,22,357,116,28,15.0,14.0,6.0,0.0,2,9.15
4592031,1,41.96654,-87.65701999999996,4,2.5,70.0,0.0,20.0,25.0,1,28,1,28,29,138,72,24,44.0,17.0,14.0,0.0,3,4.28
4598631,5,41.91215,-87.66830999999998,8,2.0,118.0,250.0,95.0,20.0,2,30,2,1125,4,315,227,43,101.0,33.0,25.0,0.0,2,12.34
4605354,3,41.93504,-87.65187,4,1.0,175.0,500.0,25.0,25.0,2,1125,2,1125,0,0,7,0,131.0,75.0,37.0,0.0,4,4.2
4616669,1,41.908879999999996,-87.64126999999998,4,1.0,120.0,200.0,80.0,0.0,2,1125,2,1125,0,0,78,26,76.0,34.0,16.0,0.0,3,4.36
4631385,6,42.01117,-87.66466,5,1.0,115.0,0.0,40.0,25.0,2,1125,2,1125,30,180,66,8,30.0,10.0,10.0,0.0,3,5.04
4631540,6,41.9426,-87.79946,2,1.0,40.0,0.0,25.0,0.0,2,1125,2,1125,29,179,36,16,2.0,3.0,0.0,0.0,0,76.64
4632510,1,41.90383,-87.69455,4,1.0,99.0,150.0,60.0,25.0,7,1125,7,1125,28,81,149,20,36.0,16.0,10.0,0.0,0,76.87
4644849,2,41.95773,-87.64759000000002,4,1.0,250.0,0.0,75.0,25.0,2,1125,2,1125,29,252,45,4,14.0,15.0,10.0,0.0,2,12.5
4667333,2,41.92118,-87.68678,2,1.0,75.0,0.0,15.0,0.0,1,1125,1,1125,29,89,169,34,69.0,29.0,17.0,0.0,2,9.58
4668682,7,41.91755,-87.63592,15,4.0,743.0,1000.0,125.0,15.0,1,1124,5,1125,24,313,111,20,53.0,28.0,17.0,0.0,1,12.74
4698247,1,41.93262,-87.71007,2,1.0,90.0,0.0,40.0,35.0,2,1125,2,1125,23,79,177,45,74.0,43.0,16.0,0.0,2,4.64
4708477,1,41.94017,-87.66986999999996,3,1.5,200.0,0.0,40.0,0.0,2,21,2,21,0,0,19,1,44.0,32.0,16.0,0.0,3,6.56
4720091,1,41.93425,-87.65016,2,1.0,159.0,250.0,30.0,15.0,1,30,2,30,29,359,41,2,118.0,64.0,38.0,0.0,3,4.76
4730797,4,41.92192,-87.7002,3,1.0,50.0,0.0,25.0,40.0,2,1125,2,1125,0,322,59,12,84.0,32.0,21.0,0.0,2,3.75
4731523,4,41.9212,-87.69993000000002,3,1.0,50.0,0.0,25.0,40.0,2,1125,2,1125,30,331,47,15,82.0,31.0,22.0,0.0,2,3.91
4736295,1,41.91735,-87.67712,3,1.0,99.0,0.0,40.0,0.0,1,1100,60,1100,0,211,50,4,95.0,38.0,25.0,0.0,2,11.85
4777997,1,41.72077,-87.57856,6,1.0,150.0,0.0,50.0,50.0,3,30,3,30,0,21,40,0,0.0,0.0,0.0,0.0,0,53.5
4785815,1,41.942,-87.64778000000004,3,1.0,110.0,0.0,40.0,25.0,3,1124,3,1124,0,129,65,11,109.0,75.0,27.0,0.0,0,0.0
4793938,12,41.971059999999994,-87.66776999999998,6,2.0,199.0,250.0,0.0,0.0,2,1125,2,1125,27,358,54,6,62.0,21.0,19.0,0.0,0,0.0
4803582,1,41.907379999999996,-87.67713,2,1.0,125.0,0.0,65.0,0.0,2,1125,2,1125,30,365,86,17,136.0,40.0,35.0,0.0,0,0.0
4840199,12,41.97095,-87.66798,7,2.0,499.0,250.0,0.0,0.0,2,900,2,900,28,363,22,5,60.0,20.0,18.0,0.0,0,0.0
4840753,12,41.971059999999994,-87.66776999999998,2,1.0,159.0,250.0,0.0,0.0,3,1125,3,1125,29,180,27,0,62.0,21.0,19.0,0.0,0,0.0
4852830,2,41.912209999999995,-87.64956,2,1.0,105.0,0.0,0.0,0.0,2,1125,2,1125,28,310,251,29,57.0,21.0,13.0,0.0,0,0.0
4862952,1,41.992670000000004,-87.6619,6,1.5,320.0,400.0,100.0,40.0,1,1125,1,1125,28,363,25,0,24.0,11.0,18.0,0.0,0,0.0
4867834,1,41.90931,-87.69758,1,1.0,60.0,0.0,0.0,20.0,1,1125,2,1125,0,0,7,7,47.0,8.0,7.0,0.0,0,0.0
4872152,2,41.90793,-87.6884,2,1.0,55.0,0.0,10.0,10.0,1,28,1,1125,30,359,172,26,82.0,23.0,20.0,0.0,0,0.0
4881981,4,41.90231,-87.63408000000004,2,1.0,59.0,0.0,0.0,10.0,30,45,30,45,0,0,3,0,163.0,52.0,56.0,2.0,0,0.0
4907692,2,41.96535,-87.69924,4,2.0,105.0,0.0,75.0,0.0,5,90,5,90,7,119,9,1,19.0,11.0,13.0,0.0,0,0.0
4912516,1,41.946909999999995,-87.68786999999998,6,1.0,147.0,300.0,35.0,12.0,2,14,2,1125,0,0,137,12,31.0,21.0,6.0,1.0,0,0.0
4923963,1,41.809,-87.61659,5,1.0,135.0,0.0,125.0,25.0,2,1125,2,1125,0,0,27,5,3.0,2.0,4.0,0.0,0,0.0
4925062,1,41.68906,-87.60769,1,1.0,50.0,100.0,35.0,0.0,2,1125,2,1125,0,0,7,0,1.0,0.0,2.0,0.0,0,0.0
4978940,1,42.01447,-87.66606,2,1.0,95.0,200.0,9.0,50.0,3,90,3,90,28,178,47,8,22.0,10.0,6.0,0.0,0,0.0
4979274,14,41.91832,-87.68851,2,1.0,40.0,100.0,10.0,20.0,1,1125,2,1125,30,90,227,34,98.0,39.0,25.0,0.0,0,0.0
5009613,5,42.00147,-87.66974,4,1.0,50.0,0.0,0.0,0.0,1,1125,1,1125,30,365,0,0,37.0,16.0,15.0,0.0,0,0.0
5027850,2,41.73415,-87.63925,5,1.0,56.0,400.0,80.0,50.0,2,1125,2,1125,30,175,26,12,0.0,0.0,1.0,0.0,0,0.0
5048385,1,41.989979999999996,-87.66709,4,1.0,80.0,0.0,30.0,20.0,3,1125,3,1125,0,0,16,3,25.0,10.0,15.0,0.0,0,0.0
5074013,2,41.893159999999995,-87.62442,4,1.0,250.0,800.0,50.0,50.0,2,1125,2,1125,29,192,231,32,317.0,103.0,120.0,5.0,0,0.0
5095370,14,41.91832,-87.68851,2,1.0,35.0,100.0,10.0,20.0,1,1125,2,1125,30,90,87,26,98.0,39.0,25.0,0.0,0,0.0
5102125,5,41.89494000000001,-87.65888000000002,2,1.5,90.0,250.0,42.0,20.0,3,1125,3,1125,22,97,89,27,77.0,29.0,21.0,0.0,0,0.0
5115962,1,41.92185,-87.68401,3,1.0,214.0,213.0,25.0,0.0,1,365,2,365,0,292,0,0,49.0,26.0,14.0,0.0,0,0.0
5117490,2,41.89998,-87.69244,4,2.0,75.0,0.0,45.0,30.0,1,1125,1,1125,28,117,175,29,29.0,19.0,12.0,0.0,0,0.0
5126218,1,41.92149000000001,-87.67817,6,2.5,150.0,0.0,0.0,0.0,30,1125,30,1125,0,151,4,1,45.0,26.0,15.0,0.0,0,0.0
5169411,1,41.91858,-87.6779,4,1.5,125.0,0.0,120.0,0.0,2,1125,2,1125,5,131,31,3,82.0,34.0,22.0,0.0,0,0.0
5195252,2,41.90368,-87.67943000000002,2,1.0,85.0,0.0,25.0,0.0,1,1125,1,1125,29,302,71,16,139.0,47.0,38.0,0.0,0,0.0
5205377,2,41.90436,-87.67953,2,1.0,74.0,0.0,25.0,0.0,2,1125,2,1125,29,353,167,19,141.0,48.0,37.0,0.0,0,0.0
5210190,6,41.89405,-87.68498000000002,4,1.0,59.0,0.0,200.0,25.0,28,90,28,90,0,162,126,1,47.0,29.0,14.0,0.0,0,0.0
5210927,6,41.89329,-87.68574,4,1.0,79.0,0.0,75.0,25.0,2,1125,2,1125,30,160,309,45,35.0,26.0,14.0,0.0,0,0.0
5210931,4,41.88945,-87.68241,2,2.0,200.0,0.0,50.0,150.0,1,1125,1,1125,0,296,71,3,39.0,21.0,9.0,0.0,0,0.0
5231461,2,41.90036,-87.69332,4,2.0,150.0,0.0,0.0,0.0,3,30,3,30,30,359,140,24,29.0,16.0,11.0,0.0,0,0.0
5297152,3,41.79718,-87.59735,2,1.0,65.0,0.0,10.0,20.0,2,1125,4,1125,29,132,170,22,34.0,6.0,12.0,4.0,0,0.0
5320006,3,41.86754000000001,-87.65888000000002,3,1.0,110.0,200.0,50.0,25.0,30,365,30,365,30,365,32,11,23.0,8.0,13.0,1.0,0,0.0
5321981,2,41.90978,-87.67690999999998,2,1.0,50.0,0.0,0.0,20.0,1,60,1,60,29,179,48,2,135.0,39.0,37.0,0.0,0,0.0
5322865,2,41.9106,-87.67591,2,1.0,48.0,0.0,0.0,25.0,1,69,1,69,0,306,43,1,134.0,39.0,37.0,0.0,0,0.0
5328080,3,42.00239000000001,-87.66691999999998,6,2.0,95.0,200.0,75.0,35.0,2,30,2,30,23,88,129,20,37.0,16.0,17.0,0.0,0,0.0
5359984,2,41.89523,-87.66601,8,2.5,190.0,0.0,70.0,15.0,3,45,3,1125,28,72,65,7,85.0,32.0,24.0,0.0,0,0.0
5383435,3,41.89883,-87.68124,6,1.0,159.0,150.0,70.0,15.0,1,1125,1,1125,30,344,52,16,88.0,35.0,24.0,0.0,0,0.0
5406217,1,41.926809999999996,-87.70853000000002,2,2.0,160.0,100.0,50.0,35.0,2,1125,2,1125,30,342,109,27,84.0,38.0,20.0,0.0,0,0.0
5414283,1,41.7981,-87.58927,1,1.0,39.0,0.0,50.0,10.0,31,365,31,365,22,357,165,2,40.0,7.0,11.0,4.0,0,0.0
5480976,2,41.92021,-87.69005,6,1.0,63.0,200.0,79.0,25.0,3,1124,3,1125,0,281,231,42,68.0,33.0,19.0,0.0,0,0.0
5481685,1,42.0151,-87.68063000000002,2,1.0,45.0,0.0,30.0,20.0,2,1125,2,1125,0,112,23,1,20.0,8.0,1.0,0.0,0,0.0
5496659,6,41.7645,-87.57248,10,1.0,30.0,0.0,25.0,20.0,1,355,1,355,0,0,100,6,11.0,2.0,2.0,0.0,0,0.0
5509147,2,41.91644,-87.65216,4,1.0,148.0,2000.0,120.0,50.0,4,365,4,1125,30,308,73,18,77.0,29.0,17.0,2.0,0,0.0
5511358,1,41.94729,-87.70329,1,1.0,34.0,0.0,45.0,15.0,2,34,2,34,0,301,45,7,24.0,16.0,3.0,1.0,0,0.0
5537682,1,41.921820000000004,-87.66214000000002,7,2.0,275.0,250.0,120.0,25.0,2,1125,2,1125,29,151,108,3,50.0,23.0,19.0,1.0,0,0.0
5537683,1,41.92052,-87.66186,6,1.5,148.0,250.0,85.0,25.0,2,1125,2,1125,29,90,134,2,52.0,21.0,19.0,1.0,0,0.0
5545645,3,41.89631,-87.69999,6,1.0,89.0,349.0,85.0,13.0,1,1125,1,1125,30,90,66,7,17.0,9.0,6.0,0.0,0,0.0
5571262,0,41.898070000000004,-87.67336,6,2.5,275.0,250.0,75.0,0.0,2,5,2,5,0,4,74,10,100.0,34.0,28.0,0.0,0,0.0
5576190,6,41.76469,-87.57215,2,1.0,30.0,0.0,20.0,20.0,7,1125,7,1125,0,296,53,6,11.0,2.0,2.0,0.0,0,0.0
5576191,6,41.76264000000001,-87.57231999999998,4,1.0,30.0,0.0,20.0,20.0,1,1125,1,1125,0,296,29,21,11.0,2.0,2.0,0.0,0,0.0
5601166,1,41.89541,-87.67537,2,1.5,80.0,0.0,0.0,10.0,4,1125,5,1125,27,255,55,10,95.0,36.0,28.0,0.0,0,0.0
5602585,1,41.94706,-87.65888000000002,6,1.0,174.0,0.0,59.0,19.0,1,1125,1,1125,27,356,55,23,86.0,73.0,21.0,0.0,0,0.0
5629872,0,41.92845,-87.71325,6,3.5,500.0,999.0,200.0,30.0,2,1125,5,1125,0,0,38,2,64.0,26.0,13.0,0.0,0,0.0
5632638,2,41.909,-87.67689,2,1.0,105.0,0.0,40.0,50.0,2,1125,2,1125,30,360,57,11,139.0,39.0,35.0,0.0,0,0.0
5645139,1,41.96834000000001,-87.65850999999998,2,1.0,71.0,150.0,50.0,0.0,3,1125,3,1125,29,352,131,20,48.0,16.0,13.0,0.0,0,0.0
5651414,1,41.89403,-87.68075,2,1.0,50.0,0.0,50.0,0.0,1,1125,1,1125,0,113,102,3,53.0,30.0,17.0,0.0,0,0.0
5681790,1,41.919259999999994,-87.65052,4,1.0,210.0,0.0,80.0,0.0,2,1125,2,1125,30,361,135,10,87.0,32.0,21.0,2.0,0,0.0
5694572,10,41.921820000000004,-87.64175,4,2.0,250.0,0.0,150.0,25.0,7,180,7,180,29,357,9,7,87.0,40.0,26.0,1.0,0,0.0
5712768,2,41.91925,-87.69096,12,2.0,127.0,500.0,179.0,25.0,3,1124,3,1125,30,351,187,22,73.0,33.0,19.0,0.0,0,0.0
5733394,2,41.94271,-87.65292,2,1.0,79.0,0.0,50.0,0.0,2,1125,2,1125,29,120,100,54,128.0,81.0,29.0,0.0,0,0.0
5785758,10,41.8529,-87.69617,1,1.0,45.0,350.0,35.0,100.0,15,365,15,365,29,364,17,2,9.0,1.0,1.0,0.0,0,0.0
5790620,81,41.890679999999996,-87.62658,5,2.0,300.0,0.0,100.0,0.0,60,1125,60,1125,30,365,6,0,335.0,110.0,127.0,5.0,0,0.0
5794319,1,41.92046,-87.71656,2,1.0,35.0,0.0,0.0,0.0,1,5,1,5,18,91,316,98,39.0,16.0,7.0,0.0,0,0.0
5804791,10,41.85284,-87.69830999999998,1,1.0,45.0,350.0,25.0,100.0,15,1125,15,1125,30,365,15,6,6.0,1.0,1.0,0.0,0,0.0
5805991,10,41.85418,-87.69619,1,1.0,62.0,400.0,25.0,100.0,21,1125,21,1125,30,365,10,4,8.0,2.0,1.0,0.0,0,0.0
5814832,1,41.97142,-87.67635,2,1.0,97.0,0.0,55.0,0.0,2,1125,2,1125,26,154,101,23,45.0,19.0,17.0,0.0,0,0.0
5824524,1,41.90122,-87.62933000000002,3,1.0,145.0,99.0,50.0,35.0,1,13,1,13,0,112,8,1,192.0,59.0,78.0,3.0,0,0.0
5836043,3,41.901379999999996,-87.67335,5,2.0,175.0,750.0,100.0,50.0,3,120,3,1125,28,178,53,23,127.0,42.0,35.0,0.0,0,0.0
5847065,1,41.91727,-87.65334,2,1.0,56.0,0.0,0.0,25.0,1,1125,1,1125,29,88,157,44,83.0,29.0,20.0,2.0,0,0.0
5850897,1,41.81214,-87.61231,6,2.5,99.0,0.0,0.0,186.0,2,1125,2,1125,30,365,25,9,1.0,2.0,4.0,0.0,0,0.0
5851115,1,41.87478,-87.72131,10,1.0,95.0,0.0,45.0,15.0,1,25,1,25,6,263,306,71,0.0,0.0,1.0,0.0,0,0.0
5861971,1,41.88675,-87.7066,4,1.0,55.0,0.0,25.0,15.0,2,100,2,1125,18,313,102,35,4.0,4.0,3.0,0.0,0,0.0
5863177,48,41.91829,-87.65258,2,1.0,85.0,0.0,24.0,0.0,1,1125,7,1125,30,39,155,26,90.0,32.0,22.0,2.0,0,0.0
5869607,4,41.889179999999996,-87.68012,2,1.5,200.0,0.0,50.0,150.0,1,1125,1,1125,0,0,32,4,39.0,20.0,11.0,0.0,0,0.0
5874798,1,41.94084,-87.65781,2,1.0,79.0,150.0,15.0,40.0,2,1125,2,1125,27,322,205,32,115.0,80.0,31.0,0.0,0,0.0
5882164,81,41.89862,-87.62138,4,2.0,250.0,0.0,120.0,0.0,31,1125,31,1125,30,365,5,0,212.0,69.0,85.0,3.0,0,0.0
5912305,2,41.87863,-87.68151999999998,2,1.0,45.0,100.0,25.0,10.0,1,5,2,5,0,0,38,13,6.0,5.0,5.0,0.0,0,0.0
5929998,1,41.91033,-87.68444000000002,4,2.0,150.0,1000.0,70.0,0.0,3,1125,3,1125,0,0,43,5,111.0,30.0,25.0,0.0,0,0.0
5933672,81,41.886759999999995,-87.64253000000002,3,2.0,300.0,0.0,100.0,0.0,90,1125,90,1125,0,265,0,0,290.0,79.0,75.0,1.0,0,0.0
5980645,2,41.934329999999996,-87.73945,1,1.0,29.0,0.0,0.0,0.0,1,30,30,30,29,364,52,3,9.0,1.0,2.0,0.0,0,0.0
5981743,2,41.910109999999996,-87.6771,1,1.0,89.0,0.0,0.0,20.0,1,44,1,44,0,118,21,7,134.0,40.0,37.0,0.0,0,0.0
5990023,1,41.891690000000004,-87.62105,4,1.5,285.0,1750.0,75.0,30.0,3,21,3,21,29,364,39,5,266.0,82.0,105.0,5.0,0,0.0
5996942,2,41.82962,-87.67529,2,1.0,59.0,100.0,38.0,20.0,2,1125,2,1125,29,351,78,19,4.0,1.0,2.0,0.0,0,0.0
6000726,1,41.935829999999996,-87.69360999999998,2,1.0,87.0,100.0,50.0,0.0,3,200,3,200,12,91,132,23,44.0,18.0,7.0,1.0,0,0.0
6000922,1,41.99783,-87.66232,2,1.0,75.0,0.0,0.0,0.0,1,180,1,180,0,275,195,53,27.0,13.0,18.0,0.0,0,0.0
6003054,2,41.9444,-87.7302,2,2.0,60.0,500.0,20.0,20.0,1,1125,1,1125,0,112,85,3,13.0,14.0,5.0,0.0,0,0.0
6014028,1,41.83618,-87.62082,2,1.0,86.0,0.0,0.0,0.0,1,1125,1,1125,27,323,259,44,4.0,1.0,4.0,1.0,0,0.0
6014128,81,41.87352,-87.62969,4,2.0,200.0,0.0,80.0,0.0,60,1124,60,1124,30,365,3,0,111.0,32.0,56.0,3.0,0,0.0
6039038,16,42.016529999999996,-87.68788,2,2.0,25.0,100.0,12.0,10.0,1,1125,1,1125,0,145,151,31,10.0,7.0,1.0,0.0,0,0.0
6045978,21,41.94614,-87.68242,8,2.0,299.0,0.0,50.0,20.0,1,1125,5,1125,30,365,7,2,27.0,25.0,11.0,1.0,0,0.0
6051322,12,41.97183,-87.66786,3,1.0,219.0,0.0,0.0,0.0,3,28,3,28,0,0,5,0,65.0,22.0,20.0,0.0,0,0.0
6053269,12,41.971059999999994,-87.66776999999998,5,2.0,399.0,0.0,0.0,0.0,3,1125,3,1125,0,0,18,0,62.0,21.0,19.0,0.0,0,0.0
6057908,1,41.93924000000001,-87.65502,5,1.0,170.0,250.0,79.0,21.0,2,365,2,365,30,313,212,43,137.0,82.0,38.0,0.0,0,0.0
6065318,2,41.94851,-87.68290999999998,4,1.0,59.0,0.0,45.0,35.0,2,31,2,31,16,284,369,51,24.0,23.0,12.0,1.0,0,0.0
6078393,1,41.9573,-87.68006,10,3.5,475.0,1500.0,150.0,0.0,3,1125,3,1125,0,5,21,1,43.0,28.0,17.0,0.0,0,0.0
6086065,1,41.92416,-87.69048000000002,4,1.0,119.0,0.0,100.0,0.0,2,1125,2,1125,27,311,46,9,75.0,35.0,18.0,0.0,0,0.0
